date,sku_name,product_id,merchant_code,merchant_badge,product_type,merchant_city,cod,price,stock,daily_gmv,daily_sold,daily_view,rating,total_review,total_sold
4/5/2020,samsung a8 Star mulus second 4g LTE,F2946,4164,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Barat,FALSE,2099000,9985,2099000,1,57,100,3,15
4/4/2020,Samsung A9 6/128GB Garansi Resmi,E3175,1925,PM,Samsung Galaxy A8 Star (A9 Star),Kota Tangerang,FALSE,4100000,999942,0,0,5,89,26,60
4/8/2020,samsung galaxy A9 new garansi resmi - Biru,E1627,2465,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Barat,FALSE,6350000,999967,0,0,11,100,28,119
4/21/2020,Samsung Galaxy A8 Star 2018 Resmi,D2228,4165,PM,Samsung Galaxy A8 Star (A9 Star),Kota Batam,FALSE,5100000,999991,0,0,1,99,26,43
4/1/2020,SAMSUNG GALAXY A8 STAR,D891,1991,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Pusat,FALSE,3499000,16,0,0,59,97,21,96
4/22/2020,Samsung Galaxy A8 Star 4/64GB Garansi Resmi 1 Tahun - Putih,E3176,2780,PM,Samsung Galaxy A8 Star (A9 Star),Kab. Kudus,FALSE,4000000,999922,0,0,8,99,25,90
4/7/2020,Samsung A9 6/128GB Garansi Resmi,E3175,1925,PM,Samsung Galaxy A8 Star (A9 Star),Kota Tangerang,FALSE,4100000,999942,0,0,8,89,26,60
4/11/2020,Samsung Galaxy A9,G633,4166,PM,Samsung Galaxy A8 Star (A9 Star),Kab. Sukoharjo,FALSE,4989000,15,0,0,1,100,35,35
4/13/2020,Samsung Galaxy A9,G633,4166,PM,Samsung Galaxy A8 Star (A9 Star),Kab. Sukoharjo,FALSE,4989000,15,0,0,1,100,35,35
4/25/2020,samsung galaxy A9 6/128GB garansi resmi,E3177,1187,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Selatan,FALSE,4500000,999945,0,0,1,100,26,86
4/11/2020,samsung galaxy A9 new garansi resmi - Biru,E1627,2465,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Barat,FALSE,6350000,999967,0,0,4,100,28,119
4/9/2020,Samsung Galaxy A8 Star Garansi RESMI SEIN 1 tahun - Hitam,C1246,4167,PM,Samsung Galaxy A8 Star (A9 Star),Kota Surabaya,FALSE,3899000,999999,0,0,0,99,20,32
4/12/2020,Samsung A9 Garansi Resmi Sein,D2229,1916,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Barat,FALSE,5010500,1,0,0,2,100,21,43
4/3/2020,Samsung A8 Star,E3178,2416,PM,Samsung Galaxy A8 Star (A9 Star),Kota Bekasi,FALSE,3750000,999970,0,0,8,100,7,29
4/14/2020,samsung galaxy A9 new garansi resmi - Biru,E1627,2465,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Barat,FALSE,6350000,999967,0,0,8,100,28,119
4/2/2020,SAMSUNG GALAXY A8 STAR,D891,1991,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Pusat,FALSE,3499000,16,10497000,3,72,97,21,99
4/4/2020,samsung a8 Star mulus second 4g LTE,F2946,4164,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Barat,FALSE,2099000,9986,0,0,51,100,3,14
4/14/2020,Samsung Galaxy A8 STAR,D2227,2524,PM,Samsung Galaxy A8 Star (A9 Star),Kota Batam,FALSE,5000000,999959,0,0,1,99,34,68
4/25/2020,Samsung Galaxy A9,G633,4166,PM,Samsung Galaxy A8 Star (A9 Star),Kab. Sukoharjo,FALSE,4989000,15,0,0,2,100,35,35
4/3/2020,Samsung Galaxy A9 Ram 6/128 GB Garansi Resmi Sein,E3179,1528,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Pusat,FALSE,4580000,999961,0,0,8,100,1,98
4/10/2020,Samsung Galaxy A8 Star 4/64GB Garansi Resmi 1 Tahun - Putih,E3176,2780,PM,Samsung Galaxy A8 Star (A9 Star),Kab. Kudus,FALSE,4000000,999922,4000000,1,11,99,24,90
4/16/2020,Samsung Galaxy A8 Star 2018 Resmi,D2228,4165,PM,Samsung Galaxy A8 Star (A9 Star),Kota Batam,FALSE,5100000,999991,0,0,1,99,26,43
4/23/2020,samsung galaxy A9 new garansi resmi - Biru,E1627,2465,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Barat,FALSE,6350000,999967,0,0,2,100,28,119
4/6/2020,samsung galaxy A9 6/128GB garansi resmi,E3177,1187,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Selatan,FALSE,4500000,999945,0,0,16,100,26,86
4/15/2020,samsung galaxy A9 new garansi resmi - Biru,E1627,2465,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Barat,FALSE,6350000,999967,0,0,4,100,28,119
4/15/2020,Samsung A9 128gb garansi resmi seins 1thn,D2230,4168,PM,Samsung Galaxy A8 Star (A9 Star),Kota Administrasi Jakarta Timur,FALSE,3999999,999959,0,0,6,99,23,45
4/7/2020,asus zenfone 3 Ram 4Gb Rom 32Gb,F1546,2466,PM,Asus Zenfone 3 Deluxe 5.5 ZS550KL,Kota Medan,FALSE,1300000,999991,0,0,20,100,2,8
4/21/2020,Asus Zenfone Max Pro M2 ZB631KL 4/64GB Garansi Resmi,C626,1122,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Administrasi Jakarta Pusat,FALSE,2850000,4,0,0,88,99,24,39
4/8/2020,asus max pro m2 ram 6 / 64 gb garansi nasional 1 tahun - Navy,D2231,680,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Medan,FALSE,3850000,999970,0,0,2,100,10,44
4/14/2020,ASUS ZENFONE MAX PRO ZB631KL M2 RAM 4GB INTERNAL 64GB Murah,F2947,2450,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Medan,FALSE,4950000,43,0,0,6,98,28,58
4/6/2020,Asus Zenfone Max Pro M2 ZB631KL 4/64GB Garansi Resmi,C626,1122,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Administrasi Jakarta Pusat,FALSE,2850000,7,0,0,71,98,17,39
4/25/2020,asus zenfone maxpro m2 4/64gb,C1247,1336,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Tangerang Selatan,FALSE,3350000,999993,0,0,2,100,30,85
4/7/2020,Asus Zenfone Maxpro M2 4/64 GB - Random,F1547,2470,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kab. Pemalang,FALSE,3999900,10,0,0,4,100,15,101
4/29/2020,ASUS M2 PRO 64 BLUE TITANIUM,D2232,915,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Administrasi Jakarta Pusat,FALSE,3200000,999982,0,0,1,100,18,33
4/16/2020,Asus Zenfone Max Pro M2 (6GB/64GB) - Midnight Blue,D2233,2430,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Medan,FALSE,3650000,999984,0,0,5,100,17,23
4/10/2020,asus zenfone maxpro m2 4/64gb,C1247,1336,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Tangerang Selatan,FALSE,3350000,999993,0,0,3,100,30,85
4/6/2020,ASUS ZENFONE MAX PRO ZB631KL M2 RAM 4GB INTERNAL 64GB Murah,F2947,2450,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Medan,FALSE,4950000,43,0,0,13,98,28,58
4/12/2020,Asus Zenfone Max Pro M2 4/64 ZB631KL TAM BLUE,D2234,4169,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Administrasi Jakarta Utara,FALSE,4000000,8,0,0,13,98,33,71
4/16/2020,Asus Zenfone Max M2 Pro ZB631KL 3GB / 32GB - Garansi Asus In,E3180,2530,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Medan,FALSE,3000000,999927,0,0,13,99,21,122
4/13/2020,Asus Zenfone Max Pro M2 4/64 ZB631KL TAM BLUE,D2234,4169,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Administrasi Jakarta Utara,FALSE,4000000,5,12000000,3,10,98,33,74
4/13/2020,asus zenfone maxpro m2 4/64gb,C1247,1336,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Tangerang Selatan,FALSE,3350000,999993,0,0,2,100,30,85
4/7/2020,Asus Zenfone Max M2 Pro ZB631KL 3/32GB - Biru,F2948,1869,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Administrasi Jakarta Utara,FALSE,2199000,38,0,0,71,100,13,66
4/7/2020,asus max pro m2 ram 6 / 64 gb garansi nasional 1 tahun - Navy,D2231,680,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Medan,FALSE,3850000,999970,0,0,0,100,10,44
4/12/2020,asus zenfone maxpro m2 4/64gb,C1247,1336,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kota Tangerang Selatan,FALSE,3350000,999993,0,0,2,100,30,85
4/1/2020,Asus Zenfone Maxpro M2 4/64 GB - Random,F1547,2470,PM,Asus Zenfone Max Pro (M2) ZB631KL,Kab. Pemalang,FALSE,3999900,10,0,0,1,100,15,101
4/25/2020,Xiaomi Redmi 5 Ram 3GB Internal 32GB,D2235,1854,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,1990000,8,0,0,9,100,35,51
4/5/2020,xiaomi redmi 5 2/16 black garansi tam,B353,2474,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Timur,FALSE,2000000,999917,0,0,15,98,17,143
4/29/2020,Xiaomi Redmi Note 5 6/64 Distributor,C1248,4152,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Surabaya,FALSE,3000000,999974,0,0,3,97,25,52
4/6/2020,Xiaomi Redmi Note 5 4/64 TAM,D2236,4170,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,2019000,3,0,0,0,100,11,39
4/26/2020,Redmi Note 5 3/32 - Gold,E3181,3443,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Kebumen,FALSE,1975000,999958,0,0,2,100,27,56
4/17/2020,Xiaomi Redmi Note 5 - Ram 3GB / 32GB (3/32 GB) - Black - Hitam,C632,1499,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Pusat,FALSE,1649800,4,0,0,5,94,86,191
4/16/2020,Xiaomi Redmi 5 Ram 3GB Rom 32GB Garansi Resmi Tam Indonesia,D896,1291,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Selatan,FALSE,2000000,97,0,0,10,100,19,55
4/12/2020,Xiaomi redmi note 5 3/32 Fulset garansi TAM,B647,1587,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Malang,FALSE,2100000,999998,0,0,2,100,18,36
4/23/2020,Xiaomi Redmi 5 Ram 2 GB Rom 16 GB - Garansi Resmi TAM,C1249,1507,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Tangerang,FALSE,1625000,999994,0,0,4,100,21,89
4/21/2020,redmi note 5 3/32,E3182,4171,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Sleman,FALSE,2490000,3,0,0,1,100,29,60
4/27/2020,Xiaomi Redmi 5 Plus - Ram 3GB Internal 32GB (3/32 GB) - Rose Gold - Emas,C630,1499,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Pusat,FALSE,1799800,4,0,0,3,94,44,105
4/28/2020,Xiaomi Redmi 5 Plus 4/64 Garansi Resmi 1 Tahun TAM - Emas,C1250,3357,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Surakarta,FALSE,2500000,999999,0,0,2,100,37,61
4/15/2020,Xiaomi Redmi Note 5 Ram 4GB Rom 64GB Original New - Blue Dus Orange,C392,568,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Batam,FALSE,2260000,999999,0,0,4,96,125,206
4/25/2020,Xiaomi Redmi 5 32GB 3GB RAM,D2237,1244,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Lumajang,FALSE,2000000,999826,0,0,1,97,108,374
4/30/2020,Xiaomi Redmi 5 - Hitam,C1251,1878,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Timur,FALSE,1800000,999990,0,0,3,100,51,119
4/28/2020,Xiaomi redmi note 5 3/32 Fulset garansi TAM,B647,1587,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Malang,FALSE,2100000,999998,0,0,1,100,18,36
4/22/2020,redmi note 5 3/32,E3182,4171,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Sleman,FALSE,2490000,3,0,0,3,100,29,60
4/26/2020,Xiaomi Redmi 5 3/32GB Garansi Resmi TAM,D2238,998,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,1988000,6,0,0,2,100,26,32
4/21/2020,Xiaomi Redmi 5Plus 3GB Black,B648,2335,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,2400000,999998,0,0,1,100,20,43
4/7/2020,xiaomi redmi 5 2/16 black garansi tam,B353,2474,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Timur,FALSE,2000000,999917,-8000000,-4,11,98,17,139
4/17/2020,Xiaomi Redmi 5 plus 3GB / 32GB TAM,C1252,3353,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Pusat,FALSE,2500000,999992,0,0,4,99,39,80
4/30/2020,Xiaomi redmi 5 plus 3/32gb,C1253,2679,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Utara,FALSE,2000000,999997,0,0,1,99,44,92
4/14/2020,xiaomi redmi note 5 4/64 garansi tam 1 tahun,B297,343,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Barat,FALSE,2499000,999999,0,0,4,94,64,135
4/16/2020,xiaomi redmi note 5 garansi resmi tam,C1254,1531,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Purbalingga,FALSE,2000000,29,-2000000,-1,6,99,25,216
4/19/2020,Xiaomi Redmi Note 5 - Ram 3GB / 32GB (3/32 GB) - Black - Hitam,C632,1499,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Pusat,FALSE,1649800,4,0,0,2,94,86,191
4/10/2020,Redmi Note 5,C1255,1929,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Klaten,FALSE,2150000,17,0,0,2,99,20,24
4/22/2020,Xiaomi Redmi 5 Plus 32GB,B649,4172,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bogor,FALSE,2450000,1,0,0,3,95,82,117
4/30/2020,Xiaomi Redmi 5 Plus 64GB,B650,4172,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bogor,FALSE,3200000,2,0,0,1,100,18,34
4/11/2020,Xiaomi Redmi 5 32GB 3GB RAM,D2237,1244,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Lumajang,FALSE,2000000,999838,0,0,15,97,107,362
4/11/2020,XIAOMI NOTE 5 RAM 6GB GOLD,C1256,2335,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,2799000,999998,0,0,3,100,22,37
4/21/2020,Redmi note 5 - Hitam,D2239,2199,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Kediri,FALSE,2000000,2,2000000,1,1,100,40,140
4/15/2020,XIAOMI REDMI NOTE 5,E3183,4173,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Deli Serdang,FALSE,1950000,999981,0,0,1,100,19,19
4/26/2020,XIAOMI NOTE 5 RAM 6GB GOLD,C1256,2335,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,2799000,999998,0,0,2,100,22,37
4/19/2020,Xiaomi Redmi 5Plus 3GB Black,B648,2335,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,2400000,999998,0,0,1,100,20,43
4/10/2020,Xiaomi Redmi Note 5 3/32 TAM - Hitam,E3184,4174,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Nganjuk,FALSE,2000000,999947,0,0,2,100,21,52
4/6/2020,Xiaomi Redmi Note 5 4/64 GB Black - Hitam,F2949,1202,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Utara,FALSE,1575000,5,0,0,298,100,5,13
4/17/2020,Xiaomi Redmi Note 5 3/32 TAM - Hitam,E3184,4174,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Nganjuk,FALSE,2000000,999944,0,0,1,100,21,52
4/23/2020,Xiaomi Redmi 5 32GB 3GB RAM,D2237,1244,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Lumajang,FALSE,2000000,999826,0,0,1,97,108,374
4/20/2020,xiaomi redmi note 5 garansi resmi tam,C1254,1531,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Purbalingga,FALSE,2000000,26,6000000,3,5,99,25,220
4/7/2020,xiaomi redmi 5 plus 3/32,F1549,2480,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Indramayu,FALSE,1993000,56,0,0,3,94,25,609
4/30/2020,HP XIAOMI REDMI 5A (XIOMI 5 A RAM 2/16-16GB) GOLD - ROSE - GREY - Emas,B651,881,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Timur,FALSE,1199000,1,-1199000,-1,578,93,540,1133
4/26/2020,XIAOMI REDMI NOTE 5 4/64 TAM,C631,1515,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Kendal,FALSE,2291000,6,0,0,1,100,48,185
4/30/2020,Redmi Note 5 3/32 Black TAM Garansi Resmi - Hitam,C1257,3820,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Sleman,FALSE,1992000,48,0,0,6,100,17,120
4/17/2020,XIAOMI REDMI NOTE 5A 2/16GB - 4G (XIAOMI MI 5 A) 2/16GB - GOLD/ EMAS - Emas,C1258,1002,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Timur,FALSE,1420000,999999,0,0,4,97,27,43
4/20/2020,Xiaomi Redmi 5 Plus 3/32 Garansi Resmi TAM - Emas,B652,1115,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bekasi,FALSE,2000000,9998,0,0,5,97,64,129
4/11/2020,Xiaomi Redmi 5 Plus 4/64 Garansi Resmi 1 Tahun TAM - Emas,C1250,3357,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Surakarta,FALSE,2500000,999999,0,0,1,100,37,61
4/9/2020,Xiaomi Note 5 6gb gold garansi TAM,C1259,2757,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,3450000,999995,0,0,22,100,28,45
4/16/2020,Xiaomi redmi 5+ blue 4/64,B653,4175,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Tangerang Selatan,FALSE,3000000,999944,0,0,8,99,34,153
4/20/2020,Xiaomi Redmi 5 3/32GB Garansi Resmi TAM,D2238,998,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,1988000,8,0,0,1,100,25,30
4/27/2020,Xiaomi Redmi Note 5 (64GB/4GB),D2240,4176,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Lebak,FALSE,4000000,999993,0,0,1,100,28,32
4/22/2020,Xiaomi Redmi 5 3/32 GARANSI RESMI TAM - Emas,B654,1115,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bekasi,FALSE,2000000,3,0,0,4,99,55,152
4/23/2020,"Xiaomi Redmi Note 2 LTE 5.5"" OctaCore 2.0GHz RAM 2GB INTERNAL 16GB",A499,4177,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Utara,TRUE,700000,8,0,0,3,89,74,155
4/13/2020,Xiaomi Redmi 5 Ram 3GB Internal 32GB,D2235,1854,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,1990000,12,1990000,1,2,100,32,47
4/8/2020,XIAOMI REDMI NOTE 5 4/64 RESMI TAM,E3185,879,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Utara,FALSE,1829000,999988,0,0,0,90,8,19
4/26/2020,Xiaomi Redmi 5 Plus 4/64 GB Garansi Distributor,C1260,4178,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Pontianak,FALSE,1993000,999991,0,0,3,96,25,26
4/7/2020,Xiaomi Redmi 5 32GB 3GB RAM,D2237,1244,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Lumajang,FALSE,2000000,999840,0,0,9,97,107,360
4/20/2020,Xiaomi Redmi Note 5 - Ram 3GB / 32GB (3/32 GB) - Black - Hitam,C632,1499,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Pusat,FALSE,1649800,4,0,0,5,94,86,191
4/30/2020,Xiaomi Redmi 5 Ram 3GB Internal 32GB,E3186,946,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,1991000,7,0,0,2,100,40,49
4/20/2020,REDMI 5 PLUS 4/64 GARANSI RESMI TAM,B354,2475,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Barat,FALSE,2500000,999489,0,0,10,99,67,1410
4/13/2020,xiaomi redmi note 5 4/64 garansi tam 1 tahun,B297,343,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Barat,FALSE,2499000,999999,0,0,1,94,64,135
4/5/2020,xiaomi redmi 5 plus 3/32,F1549,2480,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Indramayu,FALSE,1993000,56,0,0,3,94,25,609
4/1/2020,xiaomi redmi note 5 garansi resmi tam,C1254,1531,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Purbalingga,FALSE,2000000,10,0,0,12,99,24,200
4/9/2020,Xiaomi Redmi 5 32GB Garansi TAM 1Th,D2241,1858,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,1990000,10,1990000,1,17,100,27,41
4/19/2020,Xiaomi Redmi 5 Ram 3GB Rom 32GB Garansi Resmi Tam Indonesia,D896,1291,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Selatan,FALSE,2000000,97,0,0,7,100,19,55
4/28/2020,Redmi Note 5 3/32 - Gold,E3181,3443,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Kebumen,FALSE,1975000,999958,0,0,1,100,27,56
4/23/2020,Xiaomi Redmi 5 - Hitam,C1251,1878,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Timur,FALSE,1800000,999990,0,0,3,100,51,119
4/28/2020,Xiaomi Redmi 5 Plus Ram 4GB Internal 64GB (4/64 GB) Snapdragon Black - Merah Muda,G634,1499,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Pusat,FALSE,2699800,6,0,0,5,93,457,1015
4/17/2020,Xiaomi Redmi Note 5 RAM 3 ROM 32 GB Garansi resmi TAM - Emas,C1261,2092,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Selatan,FALSE,2400000,1,0,0,7,97,142,257
4/8/2020,Xiaomi Redmi Note 5 4/64GB Garansi Distributor - Hitam,C628,1090,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Sidoarjo,FALSE,2000000,999827,0,0,22,98,28,235
4/24/2020,Xiaomi Redmi 5 Ram 2 GB Rom 16 GB - Garansi Resmi TAM,C1249,1507,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Tangerang,FALSE,1625000,999994,0,0,1,100,21,89
4/6/2020,Xiaomi Redmi 5 Plus New Resmi TAM Ram 3/32Gb,C629,1586,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Surakarta,FALSE,2000000,999916,0,0,9,100,5,171
4/9/2020,Xiaomi Redmi Note 5 RAM 3 ROM 32 GB Garansi resmi TAM - Emas,C1261,2092,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Selatan,FALSE,2400000,1,0,0,108,97,142,257
4/26/2020,Xiaomi Redmi Note 5 (64GB/4GB),D2240,4176,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Lebak,FALSE,4000000,999993,0,0,2,100,28,32
4/30/2020,Xiaomi Redmi Note 5A (5 A) - 16GB 2/16 GB Snapdragon - Black Grey - Abu-abu Muda,B655,1499,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Pusat,TRUE,949800,6,0,0,49,91,52,124
4/29/2020,Xiaomi Redmi 5 plus 3GB / 32GB TAM,C1252,3353,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Pusat,FALSE,2500000,999992,0,0,2,99,39,80
4/11/2020,Smartphone xiaomi redmi 5 3/32,D2242,2434,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Medan,FALSE,2500000,999978,0,0,4,100,45,63
4/30/2020,Xiaomi Redmi Note 5 3/32 - Garansi Resmi TAM - Hitam,C1262,4179,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Barat,FALSE,2195000,999999,0,0,2,100,41,67
4/13/2020,Xiaomi redmi note 5 - Random,E3187,4180,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Kudus,FALSE,1989000,3,0,0,6,100,26,86
4/29/2020,Xiaomi Redmi 5 Ram 3GB Internal 32GB,D2235,1854,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,1990000,6,0,0,25,100,35,52
4/17/2020,Xiaomi Redmi Note 5 - Biru Muda,D2243,2815,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Bojonegoro,FALSE,2950000,999994,0,0,2,100,23,34
4/6/2020,REDMI 5 PLUS 4/64 GARANSI RESMI TAM,B354,2475,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Barat,FALSE,2500000,999489,0,0,8,99,67,1410
4/20/2020,Xiaomi Redmi 5Plus 3GB Black,B648,2335,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bandung,FALSE,2400000,999998,0,0,1,100,20,43
4/8/2020,xiaomi redmi 5 plus 3/32,F1549,2480,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kab. Indramayu,FALSE,1993000,56,0,0,3,94,25,609
4/28/2020,XIAOMI REDMI NOTE5 NOTE 5 RESMI 4GB 64GB TAM XIOMI XOMI SNAPDRAGON 636,D2244,2376,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Medan,FALSE,2999000,999905,0,0,1,96,43,116
4/24/2020,XIAOMI REDMI NOTE 5 3/32GB TAM,E3188,4181,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Administrasi Jakarta Selatan,FALSE,2249000,999998,0,0,1,100,3,4
4/20/2020,Xiaomi Redmi 5 Plus 64GB,B650,4172,PM,Xiaomi Redmi 5 Plus (Redmi Note 5),Kota Bogor,FALSE,3200000,2,0,0,1,100,18,34
